category,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383
perfumery,-0.027882412,0.053011317,0.0528716,0.010319127,0.084601924,0.0357652,0.032629434,0.068456165,-0.039652586,-0.05534255,0.08148421,-0.044415254,-0.0070076077,0.00088549027,0.0657654,0.025099324,0.034653816,0.0030694618,-0.07302837,-0.020623174,-0.033238046,0.020821288,0.044470694,0.012413575,-0.09854923,-0.01858733,0.008545309,-0.054211777,-0.012479667,-0.077589326,0.051575918,0.06384186,0.049228292,-0.0011452626,-0.0019104151,-0.029838847,-0.0108781615,-0.022724671,0.0038741513,0.055886853,-0.025876459,-0.006430316,-0.10501435,0.023515934,-0.034275062,-0.017348582,0.06478103,0.08343511,0.06460673,-0.022351364,-0.018457113,0.009089353,-0.10871516,-0.004575629,0.011462027,-0.08862773,-0.04846658,-0.020464344,0.03828049,-0.039301775,0.01507459,0.017301064,-0.06285674,0.02401948,0.060600806,-0.015243373,-0.076062694,0.011972999,0.027240768,-0.0070074606,-0.011762612,-0.016340194,-0.049642295,0.07950071,-0.036070444,-0.027876327,0.04706229,-0.10867666,-0.049999163,-0.025783159,-0.081232615,-0.025733389,-0.07424899,0.028049441,0.019276613,-0.0376345,-0.023396907,-0.01155645,-0.07260593,-0.111851536,0.027293438,0.013519338,-0.10674711,-0.05988086,0.013287371,-0.009544935,0.00092507264,-0.068240374,0.030296326,0.030388167,0.039908476,0.0028611505,0.058369033,-0.031792756,-0.07572278,-0.07885117,-0.025376394,0.02268165,0.035319827,0.05835867,-0.11520394,-0.041790225,-0.082604654,-0.062310893,-0.0066682543,-0.087636985,-0.06301909,-0.022874536,0.025340172,-0.059072446,0.01814184,-0.03755586,0.031876307,-0.044104263,-0.114740975,-0.048998494,0.014224137,7.458039e-35,-0.020058211,0.03908077,0.015277614,0.058349676,-0.0023589286,0.019131508,0.021157205,-0.014089059,-0.04753178,0.083162695,0.030705744,0.048507195,-0.07965732,0.13373105,0.05505859,0.00019617498,0.049869884,0.05208655,0.059921023,-0.008576213,-0.088268764,-0.031010814,-0.054580975,0.027451796,-0.04523339,0.006359341,0.06537091,0.06991654,0.030874567,-0.012575248,-0.01188758,0.025290236,0.07071655,-0.05349183,-0.062437143,0.0083358055,-0.084039144,-0.07581717,0.044684205,-0.03614409,0.0027777702,0.08038519,0.036426514,0.08323945,0.011330784,0.08587688,-0.0476255,0.06997956,0.015376422,0.0029691258,-0.021212382,0.016783878,-0.039767813,0.005218447,-0.037554543,-0.021988684,-0.06252954,-0.07788286,0.04738576,-0.03126383,0.034128573,0.03185842,-0.025992194,-0.035208944,-0.015186855,0.019686827,-0.031663142,-0.027433826,-0.019596828,0.109043896,-0.025407081,0.09424371,0.06104111,-0.06811256,0.067465216,0.07840958,0.022979733,0.044352733,0.019107081,0.008886339,-0.086964026,0.00042537076,0.060831893,0.116929874,-0.04179823,-0.037069634,-0.042175382,0.03278565,-0.08356862,0.038878813,-0.0170798,0.049519274,-0.03772441,-0.03713608,-0.035326228,-9.825023e-34,-0.0065918756,0.06497907,0.014715387,0.056858446,0.12562625,0.10935822,-0.039770838,0.0379794,0.04436802,0.08004031,-0.04472582,-0.013448068,0.045465443,-0.05670859,-0.053744387,0.08081159,0.121184655,-0.044286683,0.029044876,-0.03748895,-0.04453286,0.105789006,-0.016268188,-0.02293918,-0.11531841,0.0400237,0.016557109,-0.022002723,0.02227646,-0.0063659293,0.044333115,-0.09413903,0.04467605,0.064961605,-0.034748826,-0.006555889,0.020373646,0.016950345,0.0038840498,0.095037445,0.02249445,-0.02558481,0.04173761,0.04448871,0.026500918,-0.1663765,-0.026608555,-0.04138977,0.115844265,0.008111346,0.010652329,0.073106445,-0.020709576,-0.0035589372,-0.09699216,0.032991875,-0.009292527,0.012803689,0.0849746,-0.026359512,-0.002868922,0.019953353,-0.025484843,0.021867657,-0.0132562695,-0.040630735,0.05434204,-0.053464167,-0.043121383,0.05621702,0.012565678,0.06778835,0.09514031,-0.022861317,-0.02837756,-0.021958556,-0.0036146746,0.0251569,0.07911086,0.022601552,0.009409474,-0.017430544,-0.009855987,0.004572079,0.051892314,-0.011291018,-0.08228792,-0.025192346,0.013805909,0.0114780655,-0.055428777,0.042525847,-0.017039962,0.0022422348,0.042787403,-1.9866084e-08,0.027193677,-0.0036344337,0.073783524,0.02813776,0.032856982,-0.036793564,0.033947974,0.011207526,-0.014238514,0.032697074,0.037975337,0.0057862443,-0.072386116,-0.01362657,0.023922855,-0.018969642,0.0043425257,0.017004324,-0.01589664,-0.055348482,-0.02118988,0.0661448,0.023459904,-0.07136483,-0.0025882772,0.008556615,0.07322496,0.03076857,-0.022062765,0.009976279,0.06358502,0.0064467844,0.049348284,0.0072623244,-0.0516426,-0.08159002,-0.100850776,-0.03141089,-0.12200224,-0.03615005,-0.008604806,-0.084190264,-0.06163539,0.04340274,0.118760645,-0.027118707,0.029094413,-0.027732477,-0.08055235,0.122436814,-0.033587795,0.005369559,0.04138751,0.0073916307,-0.010854535,-0.0036964181,0.009362518,-0.027942657,0.03219349,0.047867097,0.039286148,-0.06497051,-0.03989983,0.055834092
art,0.008681629,0.077840455,0.0094310995,-0.010863085,0.037660852,0.030448575,0.020363934,0.05824948,-0.06015607,-0.015170519,0.012311594,-0.010062074,0.032281697,0.018240431,0.030492676,0.06852431,0.048431825,0.015881307,-0.05026972,-0.0008734153,-0.036507577,-0.024957854,0.039576728,-0.01831471,-0.03190756,-0.03132451,0.022053743,-0.05436528,0.015876597,-0.051735718,0.0074358108,0.053622976,0.03552865,0.0076858085,0.056702763,0.016671566,-0.014548977,0.015401945,-0.022395369,0.06928315,-0.024763929,0.00653486,-0.11031497,-0.0074206693,-0.019004501,-0.01896074,0.0135253975,0.04821122,0.04260848,0.011953781,-0.03430692,-0.024470104,-0.16442935,-0.043844573,0.034016132,-0.08633538,-0.08197144,-0.032338798,0.05774631,-0.079825334,0.019739475,-0.007277819,-0.07213284,0.019386688,0.055706974,0.01182253,-0.07047979,-0.009233719,-0.034084585,-0.045690272,0.010186032,-0.0072914273,-0.052547533,0.05546503,0.015951836,-0.075195156,0.06341335,-0.08071807,-0.060083855,-0.033352204,-0.030458719,-0.0079763355,-0.050265387,-0.021874357,0.021552077,-0.008019088,0.0085304715,0.016153108,-0.031866062,-0.05527217,0.005939051,0.021504728,-0.08294699,-0.004078183,0.022892881,-0.003900121,0.02556098,-0.089812726,0.018470537,0.034258533,0.07719456,-0.025660904,0.10849992,-0.05053474,-0.04638789,-0.07672386,-0.02490331,0.03362369,0.0010750409,0.04844099,-0.086750776,-0.038014,-0.12242803,-0.043433607,0.0064879064,-0.086988986,-0.069039166,-0.011282892,0.07124441,-0.09858992,0.0048272437,-0.078878924,0.04714647,-0.049045607,-0.12290151,-0.043892022,-0.026603984,-3.442328e-35,-0.002435449,0.023004612,-0.0053492812,0.053869966,0.020458661,0.0032981907,0.022184256,0.03232276,-0.028746592,0.061993122,0.04878225,0.04989515,-0.03859101,0.13365456,0.10197846,0.015680356,0.035990134,0.027076839,0.0691722,-0.00048174316,-0.095068656,-0.048344277,-0.012688202,0.057587378,-0.031096868,0.019434601,0.055026956,0.023688614,0.030693451,-0.00025164164,-0.051345073,0.027841846,0.08037276,-0.08186188,-0.06220046,0.032890603,-0.08233092,-0.068479784,0.028878069,0.018558076,0.011368019,0.087254114,-0.02299768,0.048528403,0.057228737,0.075695835,0.0040916353,0.08965022,-0.078499325,0.050065637,-0.017936615,0.04911858,-0.04478661,-0.0068101482,-0.03111795,-0.04551057,-0.03778817,-0.07055278,0.044207655,-0.045722254,0.02177768,0.019321049,0.0068764747,0.0069619045,-0.015851872,0.05499076,-0.007821234,-0.008831895,0.009622127,0.06797367,-0.032496963,0.027039003,0.074914806,-0.09012896,0.028101617,0.05133968,0.018285051,-0.024606658,-0.012994305,0.044581357,-0.12063235,0.033513535,0.01872971,0.061639786,-0.07698794,0.007117852,0.019766722,-0.024477383,-0.08189238,0.046608757,-0.016972173,0.086960115,-0.062243674,-0.011676604,-0.01958666,-1.0382089e-34,0.030013975,0.045042563,-0.014104346,0.011442657,0.14803119,0.035887446,-0.038397364,0.029939681,0.053921472,0.093159065,-0.04410619,-0.055700943,-0.0066995923,-0.011039812,-0.061626576,-0.008615412,0.10164501,-0.057332575,0.026983771,-0.015123507,0.012299889,0.12819128,0.0011846256,-0.0043186755,-0.09968196,0.08125593,-0.050377794,-0.015619328,-0.011415476,0.002544139,0.01807434,-0.14753574,0.10450727,0.057091113,-0.06142445,-0.0011114236,0.05929936,-0.008727648,0.013507981,0.09410553,0.052485965,-0.045247875,0.03218408,0.06448051,-0.01209516,-0.13444613,-0.033997867,-0.010742984,0.07769144,-0.00032269317,-0.004214425,0.025967587,0.02103281,-0.020828635,-0.08821203,-0.008563302,0.007970114,0.026593868,0.043365248,0.034337945,-0.007832943,0.021109186,-0.065134294,0.04218162,0.02700889,0.0010084483,0.058281235,-0.06415442,-0.082027934,0.027885085,-0.010571441,0.0757161,0.100211486,-0.0051669558,-0.049120218,-0.025015254,0.034563348,0.05360446,0.18058234,-0.0012983633,-0.050964884,-0.00020365218,-0.02364332,0.048493285,0.004442626,0.00782808,-0.08501658,-0.079026215,0.020111756,0.015153251,0.007135201,0.025210766,0.018418863,0.0056531685,-0.00058880495,-1.872267e-08,0.0060951873,0.038346943,0.045452815,0.0005972548,0.027460726,-0.042324465,0.052911285,0.010417794,-0.009699876,0.034613896,0.042528063,-0.048222646,-0.048019636,0.028058205,0.03166756,-0.043759625,0.01620588,0.00039221908,-0.011148423,-0.043975912,-8.6205604e-05,0.030055912,0.074403726,-0.039551407,-0.043246012,0.0043513584,0.012406516,0.006667653,-0.01288129,0.03550584,-0.0061475835,0.016328301,0.088875085,0.01759383,-0.035903342,-0.11322212,-0.098233745,-0.009152485,-0.116904795,-0.029572783,0.029041477,-0.048874937,-0.036483526,0.016506437,0.10121208,0.03284384,0.02338908,-0.01615333,-0.07702216,0.11070018,-0.05632577,0.0024196608,0.047375727,-0.011514772,0.002447164,0.009640554,0.017044125,-0.003947795,0.015341409,0.052458137,0.043207977,-0.07039856,-0.08273815,0.06656092
sports_leisure,0.04736066,0.09124826,0.03337552,-0.016447563,0.079324596,0.06349705,0.040467784,0.101409085,-0.035264127,0.05054531,0.04816305,-0.040695447,-0.004689264,0.048065044,0.07945697,-0.013226194,0.017964182,0.012577842,-0.060969215,0.004083524,-0.038983397,-0.037995007,0.050697565,0.05815198,-0.071505,0.00057363696,-0.005080105,0.017054483,-0.029259628,-0.042612545,-0.029304827,0.03111725,0.054347496,0.04095372,0.028098645,-0.009706088,-0.011476045,-0.035828017,-0.06280219,0.05743502,-0.023803787,-0.074776866,-0.050687384,0.038840346,0.005312293,0.06326809,0.010269265,0.028960062,0.038471244,0.048916914,-0.031001683,-0.008053774,-0.061679825,-0.054304123,0.0770179,-0.034849454,-0.1479187,0.006957245,0.023819633,-0.06509497,0.050884318,-0.029085195,-0.10623767,0.044355948,0.0075080255,-0.02826513,-0.101918526,0.014404021,-0.0022599504,-0.055063583,-0.017930228,-0.017798608,-0.031923056,0.04474418,-0.042693116,-0.058233827,0.053342737,-0.083931416,-0.047952183,-0.023945253,-0.045529325,-0.048856154,-0.024473216,0.004372532,0.046174448,-0.023665495,0.03739317,0.0037847448,-0.05808201,-0.02469087,-0.055914063,0.007938524,-0.042206507,-0.0051555284,-0.04662065,0.057169493,-0.03776523,-0.08035905,0.034086138,0.034259565,0.10877972,0.0057764687,0.12043285,0.041640185,-0.072056055,-0.0710459,-0.026263222,0.06255819,0.06500719,0.05190988,-0.10493913,-0.012310585,-0.10228416,-0.05109046,-0.02892884,-0.037335567,-0.081686795,0.018472014,0.054582957,-0.055255856,0.030324847,-0.037859187,0.04244679,-0.009686553,-0.09843697,-0.029194087,0.04007964,3.9268204e-35,-0.032633606,-0.009221251,0.0028492978,0.05992752,-0.03852772,0.017030371,-0.0026456318,-0.023211459,-0.016927,0.03999722,0.014089941,0.115072414,-0.035529938,0.097688794,0.13503523,-0.024606932,0.015523566,0.020507677,0.06464795,0.009367825,-0.0755342,-0.034471393,0.031849127,0.060890563,-0.02721792,-0.008257269,0.0847565,-0.03951538,0.040219683,0.035152104,-0.022705967,-0.040427845,0.0043087336,-0.08760942,0.011798063,0.0335461,-0.055873875,-0.07128386,0.0048454273,0.016429484,-0.01686923,0.04069223,-0.061617475,0.00012640587,0.007072109,0.052771095,0.04071221,0.09151219,-0.08578517,0.0074510276,-0.009194578,-0.0036992799,-0.05697008,-0.07676888,-0.031785786,-0.031695392,-0.018575229,-0.048678935,-0.0022976603,-0.035923842,0.051269516,0.054549444,0.0042192643,-0.040510204,-0.03370237,0.051478278,0.043851037,-0.030790795,-0.0060723876,0.032306723,0.018252242,0.06309311,0.03409632,-0.067535505,0.06315729,0.07264887,0.03769423,0.0039936593,-0.03700417,0.046575658,-0.05883482,0.010006086,0.020273129,0.060234398,-0.066765815,-0.037848566,0.029754851,-0.06282625,-0.07164865,0.012090727,-0.056453012,0.06528014,-0.081683315,0.0354606,-0.035047572,-8.257638e-34,0.04529594,0.02631832,0.007650869,-0.0031782063,0.13835084,0.045009557,0.03215109,-0.0036284358,0.021285467,0.058363326,-0.084546655,-0.055493094,-0.017244052,-0.021557093,-0.037697762,0.028511893,0.07646489,-0.036349885,-0.021478321,-0.041595113,0.026418619,0.11576235,0.0137480255,0.013187485,-0.047484558,0.06333747,-0.042178787,-0.020738978,-0.049464922,-0.003453923,0.025706654,-0.09352733,0.09711731,0.060920075,-0.073321156,0.02816434,0.06603816,-0.011161432,-0.00382568,0.041431844,0.07086544,-0.075734034,0.08381829,0.043711558,0.02357247,-0.11008253,-0.052446876,-0.023102565,0.06698273,0.047730647,0.018254073,0.022142516,-0.07308106,0.00091467396,-0.06856673,-0.0015558985,-0.036001626,-0.0040335977,0.003196627,-0.044010848,0.0027774451,0.02909063,-0.11544064,0.09610985,0.054339163,-0.026263535,0.0069639836,-0.09970553,-0.109681435,-0.008600774,-0.06612331,0.022721445,0.0898597,-0.04249602,-0.05964588,0.0019070073,0.03819753,0.08656489,0.1247157,0.050394636,-0.01943541,-0.021520814,0.0050899256,0.056230694,0.011001782,0.021004105,-0.059883676,-0.03151188,-0.020854488,0.041356046,0.036025856,0.039991308,-0.0012215555,0.05714178,0.02128493,-2.0520671e-08,-0.0022278768,0.037774216,0.03548234,0.05450146,0.02313703,-0.039569348,0.05202465,0.03626102,0.042447742,0.013346478,0.022610247,-0.027441602,-0.024768274,0.033830293,0.011912755,-0.0106673995,-0.041642774,0.040199455,-0.014791494,0.030194962,-0.0058487817,-0.013032056,0.042205032,0.015498769,-0.04557184,-0.05365403,-0.06427191,-0.049624007,0.047751326,-0.0044126036,0.04402404,0.024804305,0.108542025,-0.046267994,-0.04076253,-0.10126102,-0.05654523,0.010992458,-0.09145271,0.0025094158,-0.018140906,-0.07495286,-0.069434874,0.036500532,0.10966295,0.023057561,-0.0052923337,-0.042068116,-0.09430168,0.050077304,-0.06477618,0.008598257,0.030355142,0.026307901,-0.020325374,0.048292853,0.03994021,-0.03857405,-0.005232554,0.0044223987,0.040004663,-0.09093023,-0.09141157,0.10545478
baby,-0.013179319,0.059976757,0.018041313,0.018062355,0.048292976,0.028042762,0.019695854,0.093809344,-0.04760661,0.044528596,0.076736905,-0.055014726,0.0120880315,-0.008247822,0.042317282,0.055672675,0.036933452,-0.00060471415,-0.044621244,-0.030973658,-0.068453714,-0.030246792,0.08933681,0.0021732696,-0.024299007,0.027040696,-0.016189834,-0.024898658,0.03521011,-0.06164798,0.036781102,0.02549908,0.04578125,-0.03665062,0.031046512,-0.022920337,-0.0138567975,-0.041780245,-0.011486558,0.04329396,0.019474179,-0.009936573,-0.086414896,-0.0048806323,-0.009672924,0.0074389772,0.021861697,0.02032859,0.03682936,0.0053976527,-0.05983377,-0.031562984,-0.12447616,0.022943147,0.01283173,-0.059649836,-0.07930935,-0.051405378,0.06779148,-0.05078522,0.019085368,-0.043649442,-0.07120712,-0.011265802,0.04934244,-0.0016198206,-0.034040723,-0.023270795,0.036384672,-0.051272508,-0.010451852,0.042520713,0.0067741764,0.11668561,-0.03283319,-0.04271802,0.07670298,-0.054346528,-0.006640514,-0.05152537,-0.067370616,-0.022423426,-0.026192475,-0.042775013,0.0028661068,-0.00070759567,0.0036379711,-0.0025180287,-0.08661896,-0.065365806,-0.008385006,0.010595295,-0.052684873,-0.0061848313,-0.05798316,-0.024549326,-0.023532644,-0.12369928,0.02786337,0.007558559,0.055590235,-0.024872707,0.12907949,0.04091693,-0.032181207,-0.10479141,-0.048311792,0.0024482666,0.020098316,0.06806871,-0.13654462,-0.035601508,-0.10910022,-0.012712868,-0.02057979,-0.117315084,-0.016997725,-0.023941455,0.071071655,-0.0781885,0.022645924,-0.017273298,0.01193944,-0.046067476,-0.124802046,-0.07683373,0.016462436,-1.6996834e-34,-0.025211884,0.029180948,0.02650765,0.09317221,0.03863066,0.07444742,0.030233169,0.000572824,-0.013114451,0.0735272,-0.020705592,0.038642604,-0.032984424,0.08488495,0.0902883,0.006641716,-0.015815448,0.0045939814,0.07778712,0.029518634,-0.12538743,-0.03918954,-0.011829063,0.053239673,0.041250546,0.00624207,0.100453846,0.01194373,0.035822492,0.0052200686,-0.052783493,-0.010637003,0.047544517,-0.09392792,-0.011982323,0.0060946755,-0.067298576,-0.061800715,-0.014044468,0.043429475,-0.0679077,0.07297878,-0.019854857,0.06348634,0.018453619,0.07271268,0.036064018,0.074428864,-0.06724628,0.0018631688,-0.005276331,-0.02667692,-0.0923513,-0.038140256,-0.052427717,0.027139643,-0.054350443,-0.03190577,-0.0031068274,-0.062023945,0.07029885,-0.006552109,0.006981085,-0.044725515,-0.05478248,0.018158806,0.030681,0.030675316,0.026785599,0.057366528,-0.00017806517,0.027787058,0.016306635,-0.14012948,0.060426008,0.05049029,0.03270715,0.02555989,-0.03436914,0.019919414,-0.020325411,0.04273708,0.07805644,0.07733231,-0.0864147,-0.05597527,-0.01969867,-0.0063303225,-0.08872204,0.029545322,-0.016589802,0.09450178,-0.025976501,0.00093089876,-0.015851928,-2.868755e-34,0.02921754,0.036547925,-0.0084545165,0.0019592303,0.102267094,0.048038654,-0.0081810625,0.02017046,0.018680211,0.056916375,-0.071401045,-0.0022540435,0.038819678,-0.04666411,-0.066493854,0.02270205,0.072381176,-0.00019093657,0.07204101,-0.055132315,-0.00040472212,0.11775034,-0.022953453,0.015804294,-0.045890998,0.049001064,-0.04902556,0.0109482985,0.018203745,-0.022890095,-0.0072392947,-0.120345406,0.10204909,0.045781776,-0.020317568,-0.017954668,0.025101146,0.008303151,0.026577957,0.03672475,0.07095379,-0.06786664,0.051616948,0.07606693,-0.021180002,-0.1246218,0.007816303,-0.01838266,0.06930177,0.07552442,-0.021692656,0.018306691,-0.075539105,-0.010669539,-0.11741082,0.035953343,0.017753812,0.026909785,0.09452133,0.03433044,-0.0009129701,0.02610598,-0.053187486,0.042912968,-0.018088814,-0.029268155,0.056692164,-0.08820492,-0.037128396,0.033076465,-0.009090698,0.06380557,0.1072341,-0.047046963,-0.035444103,-0.021558672,-0.005288891,0.035822943,0.09908311,0.028285455,-0.0067420793,-0.017589249,-0.0051385243,0.07180442,0.018489053,-0.039296113,-0.021564586,-0.06165821,-0.024508895,-0.0028484412,0.014786617,0.0223342,-0.058314443,0.02920503,0.020936335,-1.899559e-08,0.050414044,0.016799338,0.019837469,0.03194643,0.05615213,-0.09014125,-0.0052014175,0.048716746,-0.0013205953,0.016441135,0.006101678,0.01872941,-0.063549325,0.05840067,0.010307019,-0.0067425226,-0.008766485,0.010068492,-0.0026047255,0.025938762,-0.010733849,0.050561886,0.09335444,0.008754159,-0.024617415,-0.016161023,0.005505117,0.017510945,0.03143967,-0.015443388,0.064167045,0.011008077,0.09695503,0.014383376,-0.046767015,-0.09010629,-0.11386326,0.02575192,-0.08808886,-0.029942036,0.04628197,-0.060193688,-0.030357033,0.014395129,0.06386852,0.035983242,-0.01901756,-0.014625851,-0.07217402,0.10961508,-0.07380488,-0.01831168,0.02752333,0.012721178,0.031813093,0.0108508095,0.0410039,-0.06504979,0.05778623,0.10403192,0.04195085,-0.10995717,-0.037346877,0.07725347
housewares,-0.013631495,0.066863656,0.056453533,-0.028781757,0.08602643,-0.026290286,0.02310502,0.091367476,-0.08899474,-0.0014884114,0.028585346,-0.01477713,0.036416512,0.016909666,0.04544319,0.012146707,-0.031488106,-0.011340476,-0.028448073,-0.019061882,-0.03264885,-0.013207194,0.051097028,0.006578327,0.005222161,-0.0156652,0.049478102,-0.005413928,-0.016282622,-0.036122024,0.012555038,0.012544756,0.032358576,-0.0038029235,0.061491694,-0.028474066,0.024312366,-0.0361966,-0.003457006,0.03380553,-0.031517345,-0.0063223485,-0.035683695,-0.0011702593,-0.040930953,-0.016044417,0.011940864,0.036852792,0.040815562,-0.028890556,-0.039996546,0.008120628,-0.10553401,-0.022194782,-0.0016998863,-0.05306917,-0.06831769,-0.012473556,0.08113572,-0.09001473,0.07228505,-0.0458597,-0.08272185,0.027545162,0.0514476,0.010830858,-0.029287843,0.021429673,-0.007851719,-0.022918653,-0.010765143,-0.0019110001,0.0020809283,0.03697554,0.04027887,-0.098558515,0.10460867,-0.12947418,-0.04556292,-0.034998525,-0.047811035,0.0020426977,-0.05150424,0.005438709,0.021596497,-0.017266624,0.012598303,0.011838885,-0.039882645,-0.080553874,-0.002991996,-0.015321314,-0.04506061,-0.044870798,-0.015938766,-0.0018906276,0.0034545942,-0.11773838,0.035788547,0.048421614,0.050142027,-0.049519375,0.116421774,-0.03336601,-0.029182058,-0.033935536,0.019259932,0.050393507,0.021764219,0.032483663,-0.12237182,-0.02570167,-0.11310008,-0.057837058,-0.01772761,-0.14279301,-0.05772164,-0.006203442,0.043694414,-0.072759435,0.029546265,-0.075000726,0.033599976,-0.068653494,-0.047401957,-0.012304377,0.022809427,7.94111e-34,-0.035962086,0.06416418,-0.037776258,0.01605317,0.030341912,-0.0045767264,0.009131658,0.040261883,-0.011905193,0.09175723,0.04548356,0.03807775,-0.07826835,0.11451448,0.13192663,0.015078812,0.034123626,0.039444853,0.059108008,-0.015091646,-0.09580619,-0.041110296,-0.0033252432,0.06416644,0.0065408857,-0.07010455,0.10790612,0.06622883,0.020357354,7.809366e-05,0.0072376933,0.022808952,0.07449156,-0.07563753,-0.058968604,0.04744854,-0.11667844,-0.082234114,0.0063297376,-0.026918277,0.00027435587,0.12748359,0.016861826,0.05572024,0.032547515,0.048302993,-0.018795809,0.10371622,-0.10262174,0.07094166,-0.050100807,0.016746497,-0.071288824,0.010751272,-0.047081407,-0.0047956104,-0.02352614,-0.08685838,0.09413635,-0.0029607546,0.043043286,0.010603699,0.017279783,-0.0122167235,-0.030876482,0.017630411,0.091869645,0.028845629,-0.04400114,0.07676341,-0.026260324,-0.024145506,0.035403427,-0.091355085,0.070928015,0.02685056,-0.03826451,-0.03763155,-0.06667401,0.03889968,-0.07463361,-0.024546823,0.034969024,0.08442949,-0.07076601,0.009049905,0.0031933424,-0.020719724,-0.03972509,0.06926178,0.005000776,0.04241115,-0.03734139,-0.017892923,-0.053367563,-1.2836909e-34,-0.018674072,0.046098392,-0.017297903,-0.0011590831,0.060178217,0.043260362,-0.022347815,0.02244842,0.030377299,0.036988627,-0.015671749,0.026400527,-0.007852163,-0.048836257,-0.10905718,0.0457494,0.09700492,-0.090012245,0.06993641,-0.06694184,0.016889637,0.10422835,-0.02896988,0.017435363,-0.042950697,0.059076272,-0.033415273,0.03844525,-0.009099442,-0.016801225,0.02559774,-0.14308886,0.09378534,0.07896084,-0.017909665,-0.013352822,0.06532389,0.034917302,-0.037110653,0.06287883,0.06069103,-0.026917122,0.03635808,0.048946097,-0.026339617,-0.11824189,-0.05290337,-0.016328868,0.07447357,0.02908065,-0.0129081085,0.05252007,0.015814366,-0.03688175,-0.07228403,-0.00034219143,0.019270964,0.08109908,0.077802524,0.024393562,0.013074951,0.03158284,-0.02411022,0.070620775,0.028107531,-0.03186879,0.046342853,-0.061201073,-0.040739596,0.03985855,-0.033406522,0.06226668,0.08678968,-0.060775455,-0.08434264,-0.0033851527,0.015699355,0.0037179685,0.091118276,-0.015576853,0.03400714,-0.037892237,-0.013343174,0.07905865,-0.017117228,-0.03132195,-0.038838074,-0.03769355,0.013987054,0.03354169,-0.006708542,0.03598203,0.0090253595,0.019822622,0.0028806562,-2.0298963e-08,0.021946313,0.009456977,0.049447834,0.017340122,-0.024933059,-0.049148858,0.053905066,0.050470658,0.027334988,0.0053151837,0.06548271,-0.054098036,-0.048155293,0.026589222,-0.009033607,-0.01210026,-0.00491793,0.043462146,-0.029523581,-0.0133615015,-0.014885507,0.032360744,0.089985795,-0.01147317,0.0001230052,0.00707311,0.016853029,0.034935854,0.026365807,0.025878102,0.00951888,-0.0027728018,0.08695944,0.03283931,-0.024018023,-0.095986046,-0.14523682,0.013752662,-0.058800142,-0.037472602,0.007738464,-0.08103365,-0.097757034,-0.0007166608,0.07582595,0.003668575,-0.0023754358,-0.028041894,-0.04641344,0.08845985,-0.030682916,-0.008979214,0.047708012,0.025650082,-0.013802325,-0.004560139,0.018902756,-0.042236052,0.046285193,0.05106577,0.028817732,-0.08321001,-0.088717565,0.09891664
